SUBSTÂNCIA;LABORATÓRIO;PRODUTO;APRESENTAÇÃO;CLASSE TERAPÊUTICA;TIPO DE PRODUTO (STATUS DO PRODUTO);PMC Sem Impostos;TARJA;;
TIBOLONA;BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;TIBIAL;2,5 MG COM CT BL AL PLAS TRANS X 28 ;G3X - OUTROS HORMÔNIOS SEXUAIS E PRODUTOS SIMILARES;Similar;97,60;Tarja Vermelha;;
TICAGRELOR;LIBBS FARMACÊUTICA LTDA;ARTAG;90 MG COM REV CT BL AL PLAS PVC/PVDC  TRANS X 20;B1C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO;Similar;142,53;Tarja Vermelha;;
TICAGRELOR;LIBBS FARMACÊUTICA LTDA;ARTAG;90 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 60;B1C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO;Similar;427,56;Tarja Vermelha;;
TICAGRELOR;EMS S/A;TICAGRELOR;90 MG COM REV CT BL AL PLAS PVC/PE/PVDC OPC X 10;B1C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO;Genérico;46,33;Tarja Vermelha;;
TICAGRELOR;EMS S/A;TICAGRELOR;90 MG COM REV CT BL AL PLAS PVC/PE/PVDC OPC X 20;B1C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO;Genérico;92,65;Tarja Vermelha;;
TICAGRELOR;EMS S/A;TICAGRELOR;90 MG COM REV CT BL AL PLAS PVC/PE/PVDC OPC X 30;B1C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO;Genérico;138,94;Tarja Vermelha;;
TICAGRELOR;EMS S/A;TICAGRELOR;90 MG COM REV CT BL AL PLAS PVC/PE/PVDC OPC X 60;B1C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO;Genérico;277,90;Tarja Vermelha;;
TICAGRELOR;TORRENT DO BRASIL LTDA;TIAG;90 MG COM REV CT BL AL AL X 10;B1X - OUTROS AGENTES ANTITROMBÓTICOS;Similar;69,59;Tarja Vermelha;;
TICAGRELOR;TORRENT DO BRASIL LTDA;TIAG;90 MG COM REV CT BL AL AL X 30;B1X - OUTROS AGENTES ANTITROMBÓTICOS;Similar;208,76;Tarja Vermelha;;
TICAGRELOR;TORRENT DO BRASIL LTDA;TIAG;90 MG COM REV CT BL AL AL X 60;B1X - OUTROS AGENTES ANTITROMBÓTICOS;Similar;417,54;Tarja Vermelha;;
TICAGRELOR;TORRENT DO BRASIL LTDA;TICAGRELOR;90 MG COM REV CT BL AL AL X 10;B1X - OUTROS AGENTES ANTITROMBÓTICOS;Genérico;45,23;Tarja Vermelha;;
TICAGRELOR;TORRENT DO BRASIL LTDA;TICAGRELOR;90 MG COM REV CT BL AL AL X 30;B1X - OUTROS AGENTES ANTITROMBÓTICOS;Genérico;135,69;Tarja Vermelha;;
TICAGRELOR;TORRENT DO BRASIL LTDA;TICAGRELOR;90 MG COM REV CT BL AL AL X 60;B1X - OUTROS AGENTES ANTITROMBÓTICOS;Genérico;271,39;Tarja Vermelha;;
TICAGRELOR;ASTRAZENECA DO BRASIL LTDA;BRILINTA;90 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 10;B1C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO;Novo;71,25;Tarja Vermelha;;
TICAGRELOR;ASTRAZENECA DO BRASIL LTDA;BRILINTA;90 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 20;B1C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO;Novo;142,54;Tarja Vermelha;;
TICAGRELOR;ASTRAZENECA DO BRASIL LTDA;BRILINTA;90 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 30;B1C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO;Novo;213,77;Tarja Vermelha;;
TICAGRELOR;ASTRAZENECA DO BRASIL LTDA;BRILINTA;90 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 60;B1C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO;Novo;427,56;Tarja Vermelha;;
TICAGRELOR;ASTRAZENECA DO BRASIL LTDA;BRILINTA;60 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 20;B1C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO;Novo;95,03;Tarja Vermelha;;
TICAGRELOR;ASTRAZENECA DO BRASIL LTDA;BRILINTA;60 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 60;B1C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO;Novo;285,06;Tarja Vermelha;;
TICAGRELOR;RANBAXY FARMACÊUTICA LTDA;TICAGRELOR;90 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 10;B1C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO;Genérico;46,31;Tarja Vermelha;;
TICAGRELOR;RANBAXY FARMACÊUTICA LTDA;TICAGRELOR;90 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 20;B1C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO;Genérico;92,62;Tarja Vermelha;;
TICAGRELOR;RANBAXY FARMACÊUTICA LTDA;TICAGRELOR;90 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 30;B1C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO;Genérico;138,95;Tarja Vermelha;;
TICAGRELOR;RANBAXY FARMACÊUTICA LTDA;TICAGRELOR;90 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 60;B1C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO;Genérico;277,91;Tarja Vermelha;;
TICAGRELOR;LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA;COALY;90 MG COM REV CT BL AL PLAS OPC PVC/PE/PVDC X 10;B1C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO;Similar;71,25;Tarja Vermelha;;
TICAGRELOR;LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA;COALY;90 MG COM REV CT BL AL PLAS OPC PVC/PE/PVDC X 20;B1C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO;Similar;142,50;Tarja Vermelha;;
TICAGRELOR;LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA;COALY;90 MG COM REV CT BL AL PLAS OPC PVC/PE/PVDC X 30;B1C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO;Similar;213,77;Tarja Vermelha;;
TICAGRELOR;LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA;COALY;90 MG COM REV CT BL AL PLAS OPC PVC/PE/PVDC X 60;B1C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO;Similar;427,56;Tarja Vermelha;;
TIGECICLINA;EUROFARMA LABORATORIOS S.A.;DUGAR;50 MG PO LIOF SOL INJ IV CT 10 FA VD TRANS;J1X9 - TODOS OS OUTROS ANTIBIÓTICOS;Similar;;Tarja Vermelha sob restrição;;
TIGECICLINA;CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;SENGECIL;50 MG PÓ LIOF SOL INFUS IV CT 10 FA VD TRANS;J1X9 - TODOS OS OUTROS ANTIBIÓTICOS;Similar;;Tarja Vermelha sob restrição;;
TIGECICLINA;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;TYG;50 MG PO LIOF SOL INFUS IV CT 10 FA VD TRANS;J1X9 - TODOS OS OUTROS ANTIBIÓTICOS;Similar;;Tarja Vermelha;;
TIGECICLINA;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;TIGECICLINA;50 MG PO LIOF SOL INFUS IV CT 10 FA VD TRANS;J1X9 - TODOS OS OUTROS ANTIBIÓTICOS;Genérico;;Tarja Vermelha sob restrição;;
TIGECICLINA;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;KALYME;50 MG PO LIOF SOL INFUS  IV CT 10 FA VD TRANS;J1X9 - TODOS OS OUTROS ANTIBIÓTICOS;Similar;;Tarja Vermelha sob restrição;;
TIGECICLINA;LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA;TAUMIK;50 MG PO LIOF SOL INFUS IV CT FA VD TRANS;J1X9 - TODOS OS OUTROS ANTIBIÓTICOS;Similar;;Tarja Vermelha sob restrição;;
TIGECICLINA;BLAU FARMACEUTICA S.A.;TIGECICLINA;50 MG PO LIOF SOL INFUS IV CX 10 FA VD TRANS;J1X9 - TODOS OS OUTROS ANTIBIÓTICOS;Genérico;;Tarja Vermelha sob restrição;;
TIGECICLINA;PFIZER BRASIL LTDA;TYGACIL;50 MG PO LIOF INJ CT 10 FA VD TRANS;J1X9 - TODOS OS OUTROS ANTIBIÓTICOS;Novo;;Tarja Vermelha sob restrição;;
TIGECICLINA;ACCORD FARMACÊUTICA LTDA;TIGECICLINA;50 MG PO LIOF SOL INJ IV CT FA VD TRANS;J1X9 - TODOS OS OUTROS ANTIBIÓTICOS;Genérico;;Tarja Vermelha sob restrição;;
TIGECICLINA;ACCORD FARMACÊUTICA LTDA;TIGECICLINA;50 MG PO LIOF SOL INJ  IV CT 10 FA VD TRANS;J1X9 - TODOS OS OUTROS ANTIBIÓTICOS;Genérico;;Tarja Vermelha sob restrição;;
TIGECICLINA;ACCORD FARMACÊUTICA LTDA;TAGELYNIX;50 MG PO LIOF SOL INJ IV CT FA VD TRANS;J1X9 - TODOS OS OUTROS ANTIBIÓTICOS;Similar;;Tarja Vermelha sob restrição;;
TIGECICLINA;ACCORD FARMACÊUTICA LTDA;TAGELYNIX;50 MG PO LIOF SOL INJ  IV CT 10 FA VD TRANS;J1X9 - TODOS OS OUTROS ANTIBIÓTICOS;Similar;;Tarja Vermelha sob restrição;;
TILDRAKIZUMABE;SUN FARMACÊUTICA DO BRASIL LTDA;ILUMYA;100 MG/ML SOL INJ CT 1 SER PREENC VD TRANS X 1 ML;L4C - INIBIDORES DA INTERLEUCINA;Biológico;13119,05;Tarja Vermelha;;
TIMOMODULINA;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;LEUCOGEN;200 MG/ML XPE CT FR VD AMB X 120 ML + COP;L3A9 - OUTROS AGENTES IMUNOESTIMULANTES EXCETO INTERFERONAS;Específico;133,86;Tarja Vermelha;;
TIMOMODULINA;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;LEUCOGEN;200 MG/ML XPE CT FR VD AMB X 60 ML + COP;L3A9 - OUTROS AGENTES IMUNOESTIMULANTES EXCETO INTERFERONAS;Específico;66,95;Tarja Vermelha;;
TIMOMODULINA;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;LEUCOGEN;80 MG CAP DURA CT BL AL PLAS PVDC TRANS X 10;L3A9 - OUTROS AGENTES IMUNOESTIMULANTES EXCETO INTERFERONAS;Específico;84,94;Tarja Vermelha;;
TIMOMODULINA;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;LEUCOGEN;80 MG CAP DURA CT BL AL PLAS PVDC TRANS X 30;L3A9 - OUTROS AGENTES IMUNOESTIMULANTES EXCETO INTERFERONAS;Específico;254,83;Tarja Vermelha;;
TIMOMODULINA;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;LEUCOGEN;80 MG CAP DURA CT BL AL PLAS PVDC TRANS X 60;L3A9 - OUTROS AGENTES IMUNOESTIMULANTES EXCETO INTERFERONAS;Específico;509,60;Tarja Vermelha;;
TIMOMODULINA;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;LEUCOGEN;80 MG CAP DURA CT BL AL PLAS PVDC TRANS X 90;L3A9 - OUTROS AGENTES IMUNOESTIMULANTES EXCETO INTERFERONAS;Específico;764,41;Tarja Vermelha;;
TIMOSTIMULINA;LABORATÓRIO DE EXTRATOS ALERGÊNICOS LTDA;EXTRATO DE CÉLULAS TÍMICAS;2 MG/ML PO LIOF INJ CT FA VD AMB X 1 ML + DIL AMP X 1 ML;L3A9 - OUTROS AGENTES IMUNOESTIMULANTES EXCETO INTERFERONAS;Similar;55,42;- (*) ;;
TINIDAZOL;GERMED FARMACEUTICA LTDA;TINIDAZOL;500 MG COM REV CT BL AL PLAS OPC X 4 ;G1A1 - TRICOMONICIDAS SISTÊMICOS;Genérico;11,65;- (*) ;;
TINIDAZOL;GERMED FARMACEUTICA LTDA;TINIDAZOL;500 MG COM REV CT BL AL PLAS OPC X 8;G1A1 - TRICOMONICIDAS SISTÊMICOS;Genérico;19,42;- (*) ;;
TINIDAZOL;PFIZER BRASIL LTDA;PLETIL;500 MG COM REV CT BL AL PLAS TRANS X 4;G1A1 - TRICOMONICIDAS SISTÊMICOS;Novo;17,00;Tarja Vermelha;;
TINIDAZOL;PFIZER BRASIL LTDA;PLETIL;500 MG COM REV CT BL AL PLAS TRANS X 8;G1A1 - TRICOMONICIDAS SISTÊMICOS;Novo;28,35;Tarja Vermelha;;
"TINIDAZOL;MICONAZOL";EUROFARMA LABORATORIOS S.A.;CREVAGIN;(30 +20) MG/G CREM VAG CT BG AL X 40 G + 7 APLIC ;G1A2 - TRICOMONICIDAS TÓPICOS;Similar;39,76;Tarja Vermelha;;
"TINIDAZOL;TIOCONAZOL";MARJAN INDÚSTRIA E COMÉRCIO LTDA;TAKIL;20 MG + 30 MG CREM VAG CT BG AL X 35 G + 7 APLIC DESC;G1A2 - TRICOMONICIDAS TÓPICOS;Similar;79,21;Tarja Vermelha;;
"TINIDAZOL;TIOCONAZOL";EMS S/A;TIOCONAZOL + TINIDAZOL;20 MG/G + 30 MG/G CREM VAG CT BG AL X 35 G + 7 APLIC;G1A2 - TRICOMONICIDAS TÓPICOS;Genérico;57,99;- (*) ;;
"TINIDAZOL;TIOCONAZOL";EMS S/A;TIOTRAX;30 MG/G + 20 MG/G CREM VAG CT BG AL X 35G + 7 APLIC;G1A2 - TRICOMONICIDAS TÓPICOS;Similar;59,12;- (*) ;;
"TINIDAZOL;TIOCONAZOL";FARMOQUÍMICA S/A;GYNOMAX;(20,0 + 30,0) MG/G CREM VAG CT BG AL X 35 G + 7 APLIC;G1A2 - TRICOMONICIDAS TÓPICOS;Similar;81,06;Tarja Vermelha;;
"TINIDAZOL;TIOCONAZOL";LABORATORIO GLOBO SA;TIOCONAZOL + TINIDAZOL;20 MG/G + 30 MG/G CREM VAG CT BG AL X 35 G + 7 APLIC;G1A2 - TRICOMONICIDAS TÓPICOS;Genérico;52,31;Tarja Vermelha;;
"TINIDAZOL;TIOCONAZOL";GERMED FARMACEUTICA LTDA;TIOCONAZOL + TINIDAZOL;20 MG/G + 30 MG/G CREM VAG CT BG AL X 35 G + 7 APLIC;G1A2 - TRICOMONICIDAS TÓPICOS;Genérico;53,05;- (*) ;;
"TINIDAZOL;TIOCONAZOL";PRATI DONADUZZI & CIA LTDA;TIOCONAZOL + TINIDAZOL;20 MG/G + 30 MG/G CREM VAG CT BG AL X 35 G + 7 APLIC;G1A2 - TRICOMONICIDAS TÓPICOS;Genérico;52,31;- (*) ;;
"TINIDAZOL;TIOCONAZOL";NOVA QUIMICA FARMACÊUTICA S/A;TIOCONAZOL + TINIDAZOL;20 MG/G + 30 MG/G CREM VAG CT BG AL X 35 G + 7 APLIC;G1A2 - TRICOMONICIDAS TÓPICOS;Genérico;59,62;- (*) ;;
"TINIDAZOL;TIOCONAZOL";GEOLAB INDÚSTRIA FARMACÊUTICA S/A;TIOCONAZOL + TINIDAZOL;20 MG/G + 30 MG/G CREM VAG CT BG AL X 35 G + 07 APLIC;G1A2 - TRICOMONICIDAS TÓPICOS;Genérico;53,54;- (*) ;;
"TINIDAZOL;TIOCONAZOL";GEOLAB INDÚSTRIA FARMACÊUTICA S/A;TININ;20 MG/G + 30MG/G CREM VAG CT BG AL X 35 G + 7 APLIC;G1A2 - TRICOMONICIDAS TÓPICOS;Similar;78,49;- (*) ;;
"TINIDAZOL;TIOCONAZOL";BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;TIOCONAZOL + TINIDAZOL;"20 MG/G + 30 MG/G  CREM VAG CT  BG AL X 35 G  + 07 APLIC  

";G1A2 - TRICOMONICIDAS TÓPICOS;Genérico;57,25;Tarja Vermelha;;
"TINIDAZOL;TIOCONAZOL";LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA;TIOCONAZOL + TINIDAZOL;20 MG/G + 30 MG/G CREM VAG CT BG AL X 35 G + 7 APLIC;G1A2 - TRICOMONICIDAS TÓPICOS;Genérico;57,24;Tarja Vermelha;;
"TINIDAZOL;TIOCONAZOL";GALLIA INDUSTRIA FARMACEUTICA LTDA;AMPLOGIN;20MG/G + 30MG/G CREM VAG CT BG AL X 35G + 7 APL;G1A2 - TRICOMONICIDAS TÓPICOS;Similar;57,78;Tarja Vermelha;;
"TINIDAZOL;TIOCONAZOL;SECNIDAZOL";FARMOQUÍMICA S/A;GYNOPAC;1000 MG COM REV CT BL AL PLAS TRANS X 2 + 100 MG/5G + 150 MG/5G CREM VAG CT BG AL 35 G + 7 APLIC;G1A3 - ASSOCIAÇÕES DE TRICOMONICIDAS;Novo;91,94;- (*) ;;
"TINIDAZOL;TIOCONAZOL;SECNIDAZOL";FARMOQUÍMICA S/A;GYNOPAC;1000 MG COM REV CT BL AL PLAS TRANS X 4 + 100 MG/5G + 150 MG/5G CREM VAG CT BG AL 35 G + 7 APLIC;G1A3 - ASSOCIAÇÕES DE TRICOMONICIDAS;Novo;102,02;- (*) ;;
TIOCOLCHICOSÍDEO;FRESENIUS KABI BRASIL LTDA;TIOCOLCHICOSÍDEO;2 MG/ML SOL INJ IM CX 25 AMP VD AMB X 2 ML;M3B - RELAXANTE MUSCULAR DE AÇÃO CENTRAL;Genérico;80,71;Tarja Vermelha;;
TIOCOLCHICOSÍDEO;EUROFARMA LABORATORIOS S.A.;COLTRAX;4 MG COM CT BL AL PLAS LAR X 20;M3B - RELAXANTE MUSCULAR DE AÇÃO CENTRAL;Novo;53,92;Tarja Vermelha;;
TIOCOLCHICOSÍDEO;EUROFARMA LABORATORIOS S.A.;COLTRAX INJ;2 MG/ML SOL INJ CT 3 AMP VD AMB X 2 ML;M3B - RELAXANTE MUSCULAR DE AÇÃO CENTRAL;Novo;14,92;Tarja Vermelha;;
TIOCOLCHICOSÍDEO;BLAU FARMACEUTICA S.A.;TIOCOLCHICOSÍDEO;2 MG/ML SOL INJ CX AMP VD TRANS X 2 ML ;M3B - RELAXANTE MUSCULAR DE AÇÃO CENTRAL;Genérico;3,22;- (*) ;;
TIOCOLCHICOSÍDEO;BLAU FARMACEUTICA S.A.;TIOCOLCHICOSÍDEO;2 MG/ML SOL INJ CX 3 AMP VD TRANS X 2 ML ;M3B - RELAXANTE MUSCULAR DE AÇÃO CENTRAL;Genérico;9,66;- (*) ;;
TIOCOLCHICOSÍDEO;BLAU FARMACEUTICA S.A.;TIOCOLCHICOSÍDEO;2 MG/ML SOL INJ CX 6 AMP VD TRANS X 2 ML ;M3B - RELAXANTE MUSCULAR DE AÇÃO CENTRAL;Genérico;19,35;- (*) ;;
TIOCOLCHICOSÍDEO;BLAU FARMACEUTICA S.A.;TIOCOLCHICOSÍDEO;2 MG/ML SOL INJ CX 12 AMP VD TRANS X 2 ML;M3B - RELAXANTE MUSCULAR DE AÇÃO CENTRAL;Genérico;;- (*) ;;
TIOCONAZOL;CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA;TIONAZEN;280 MG/ML SOL CT FR PLAS OPC X 12 ML;D1A1 - ANTIFÚNGICOS DERMATOLÓGICOS TÓPICOS;Similar;280,89;Tarja Sem Tarja;;
TIOCONAZOL;CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA;TIONAZEN;280 MG/ML SOL CT FR VD AMB X 12 ML;D1A1 - ANTIFÚNGICOS DERMATOLÓGICOS TÓPICOS;Similar;280,89;Tarja Sem Tarja;;
TIOGUANINA;ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA;LANVIS;40 MG COM CT FR VD AMB X 25;L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS;Novo;360,80;- (*) ;;
TIOPENTAL SÓDICO;CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;THIOPENTAX;0,5 G PO SOL INJ CX 25 FA VD TRANS;N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS;Similar;;Tarja Preta;;
TIOPENTAL SÓDICO;CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;THIOPENTAX;1 G PO SOL INJ CX 25 FA VD TRANS;N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS;Similar;;Tarja Preta;;
TIOTEPA;MAWDSLEYS PHARMACEUTICALS DO BRASIL LTDA;DIPATE;15 MG PO LIOF SOL INFUS IV CT FA VD TRANS;L1A - AGENTES ANTINEOPLÁSICOS ALQUILANTES;Novo;;Tarja Vermelha;;
TIOTEPA;MAWDSLEYS PHARMACEUTICALS DO BRASIL LTDA;DIPATE;100 MG PO LIOF SOL INFUS IV CT FA VD TRANS;L1A - AGENTES ANTINEOPLÁSICOS ALQUILANTES;Novo;;Tarja Vermelha;;
TIOTEPA;MAWDSLEYS PHARMACEUTICALS DO BRASIL LTDA;DIPATE;(400 MG PO LIOF SOL INFUS + 9 MG/ML SOL INFUS) IV CX ENVOL BOLS PLAS POLIOF TRANS BIP SIST FECH X 400 ML;L1A - AGENTES ANTINEOPLÁSICOS ALQUILANTES;Novo;;Tarja Vermelha;;
TIROFIBANA;ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA;AGRASTAT;0,25 MG/ML SOL INJ CT FA VD TRANS X 50 ML;B1C3 - INIBIDORES DA AGREGAÇÃO PLAQUETÁRIA, ANTAGONISTAS GLICOPROTEÍNA IIB/IIIA;Novo;;Tarja Vermelha;;
"TIROTRICINA;CLORIDRATO DE LIDOCAINA;SULFATO DE HIDROXIQUINOLINA";MEGALABS FARMACEUTICA S.A.;MALVATRICIN;1 MG/ML + 2 MG/ML + 4 MG/ML SOL TOP FR PLAS SPRAY X 50 ML;R2A - PREPARAÇÕES PARA GARGANTA;Novo;40,02;- (*) ;;
"TIROTRICINA;SULFATO DE HIDROXIQUINOLINA";MEGALABS FARMACEUTICA S.A.;MALVATRICIN;0,3 MG/ML + 10 MG/ML SOL TOP FR VD INC X 100 ML;R2A - PREPARAÇÕES PARA GARGANTA;Novo;33,67;- (*) ;;
"TIROTRICINA;SULFATO DE HIDROXIQUINOLINA";MEGALABS FARMACEUTICA S.A.;MALVATRICIN;0,1 MG / ML + 1 MG / ML SOL TOP FR PLAS VERDE (PET) X 250 ML ;R2A - PREPARAÇÕES PARA GARGANTA;Novo;31,13;- (*) ;;
TIRZEPATIDA;ELI LILLY DO BRASIL LTDA;MOUNJARO;5 MG/ML SOL INJ SC CT 2 SER PREENC VD TRANS X 0,5 ML + 2 CAN APLIC;A10S - ANTIDIABÉTICOS AGONISTAS DE GLP-1;Novo;1437,85;Tarja Vermelha;;
TIRZEPATIDA;ELI LILLY DO BRASIL LTDA;MOUNJARO;5 MG/ML SOL INJ SC CT 4 SER PREENC VD TRANS X 0,5 ML + 4 CAN APLIC;A10S - ANTIDIABÉTICOS AGONISTAS DE GLP-1;Novo;2875,70;Tarja Vermelha;;
TIRZEPATIDA;ELI LILLY DO BRASIL LTDA;MOUNJARO;10 MG/ML SOL INJ SC CT 2 SER PREENC VD TRANS X 0,5 ML + 2 CAN APLIC;A10S - ANTIDIABÉTICOS AGONISTAS DE GLP-1;Novo;1437,85;Tarja Vermelha;;
TIRZEPATIDA;ELI LILLY DO BRASIL LTDA;MOUNJARO;10 MG/ML SOL INJ SC CT 4 SER PREENC VD TRANS X 0,5 ML + 4 CAN APLIC;A10S - ANTIDIABÉTICOS AGONISTAS DE GLP-1;Novo;2875,70;Tarja Vermelha;;
TIRZEPATIDA;ELI LILLY DO BRASIL LTDA;MOUNJARO;15 MG/ML SOL INJ SC CT 2 SER PREENC VD TRANS X 0,5 ML + 2 CAN APLIC;A10S - ANTIDIABÉTICOS AGONISTAS DE GLP-1;Novo;1437,85;Tarja Vermelha;;
TIRZEPATIDA;ELI LILLY DO BRASIL LTDA;MOUNJARO;15 MG/ML SOL INJ SC CT 4 SER PREENC VD TRANS X 0,5 ML + 4 CAN APLIC;A10S - ANTIDIABÉTICOS AGONISTAS DE GLP-1;Novo;2875,70;Tarja Vermelha;;
TIRZEPATIDA;ELI LILLY DO BRASIL LTDA;MOUNJARO;20 MG/ML SOL INJ SC CT 2 SER PREENC VD TRANS X 0,5 ML + 2 CAN APLIC;A10S - ANTIDIABÉTICOS AGONISTAS DE GLP-1;Novo;1437,85;Tarja Vermelha;;
TIRZEPATIDA;ELI LILLY DO BRASIL LTDA;MOUNJARO;20 MG/ML SOL INJ SC CT 4 SER PREENC VD TRANS X 0,5 ML + 4 CAN APLIC;A10S - ANTIDIABÉTICOS AGONISTAS DE GLP-1;Novo;2875,70;Tarja Vermelha;;
TIRZEPATIDA;ELI LILLY DO BRASIL LTDA;MOUNJARO;25 MG/ML SOL INJ SC CT 2 SER PREENC VD TRANS X 0,5 ML + 2 CAN APLIC;A10S - ANTIDIABÉTICOS AGONISTAS DE GLP-1;Novo;1437,85;Tarja Vermelha;;
TIRZEPATIDA;ELI LILLY DO BRASIL LTDA;MOUNJARO;25 MG/ML SOL INJ SC CT 4 SER PREENC VD TRANS X 0,5 ML + 4 CAN APLIC;A10S - ANTIDIABÉTICOS AGONISTAS DE GLP-1;Novo;2875,70;Tarja Vermelha;;
TIRZEPATIDA;ELI LILLY DO BRASIL LTDA;MOUNJARO;30 MG/ML SOL INJ SC CT 2 SER PREENC VD TRANS X 0,5 ML + 2 CAN APLIC;A10S - ANTIDIABÉTICOS AGONISTAS DE GLP-1;Novo;1437,85;Tarja Vermelha;;
TIRZEPATIDA;ELI LILLY DO BRASIL LTDA;MOUNJARO;30 MG/ML SOL INJ SC CT 4 SER PREENC VD TRANS X 0,5 ML + 4 CAN APLIC;A10S - ANTIDIABÉTICOS AGONISTAS DE GLP-1;Novo;2875,70;Tarja Vermelha;;
